Episode,Epsilon,Avg_Coverage,Global_Coverage,Survival_Rate,Avg_Loss,Avg_Q,Stuck_Overrides
2155,0.05,0.891,0.8545,1.0,5.5921,19.3226,0
2156,0.05,0.9077,0.8545,1.0,5.6195,19.2362,0
2157,0.05,0.8603,0.8545,0.75,5.6907,19.3312,1
2158,0.05,0.8108,0.8545,0.75,5.7187,19.2092,0
2159,0.05,0.8842,0.8592,0.75,5.7291,19.2534,0
2160,0.05,0.6886,0.8545,0.5,5.6389,19.2824,0
2161,0.05,0.8851,0.8545,1.0,5.663,19.2382,0
2162,0.05,0.8526,0.8545,0.5,5.601,19.1025,0
2163,0.05,0.8663,0.8545,1.0,5.5836,19.234,0
2164,0.05,0.898,0.8545,1.0,5.5958,19.1874,0
2165,0.05,0.8621,0.8592,1.0,5.6228,19.2405,0
2166,0.05,0.8046,0.8545,0.5,5.6257,19.3221,1
2167,0.05,0.8789,0.8638,1.0,5.6146,19.4082,0
2168,0.05,0.9317,0.8592,1.0,5.6833,19.4,0
2169,0.05,0.8293,0.8545,0.25,5.6005,19.4448,1
2170,0.05,0.6897,0.8592,0.5,5.5649,19.2771,0
2171,0.05,0.8958,0.8545,0.5,5.6993,19.7354,0
2172,0.05,0.9077,0.8545,1.0,5.6863,19.6494,1
2173,0.05,0.7961,0.8545,0.75,5.6587,19.7105,0
2174,0.05,0.619,0.8545,0.5,5.7302,19.6346,0
2175,0.05,0.6012,0.8545,0.5,5.6681,19.6999,1
2176,0.05,0.8232,0.8545,1.0,5.7785,19.6329,0
2177,0.05,0.8635,0.8592,1.0,5.7032,19.7181,0
2178,0.05,0.8522,0.8638,0.75,5.6513,19.7687,1
2179,0.05,0.887,0.8592,1.0,5.6651,19.7753,0
2180,0.05,0.8905,0.8545,0.5,5.6405,19.7475,0
2181,0.05,0.8637,0.8545,0.75,5.672,19.6937,0
2182,0.05,0.8921,0.8545,1.0,5.566,19.849,0
2183,0.05,0.8769,0.8545,0.75,5.5667,19.5514,0
2184,0.05,0.7982,0.8592,0.75,5.6787,19.7803,1
2185,0.05,0.8556,0.8545,0.75,5.6998,19.6739,0
2186,0.05,0.7205,0.8592,0.5,5.6857,19.5712,0
2187,0.05,0.8477,0.8545,0.5,5.7187,19.5505,0
2188,0.05,0.899,0.8592,1.0,5.6781,19.5682,0
2189,0.05,0.7026,0.8545,0.75,5.7511,19.6084,0
2190,0.05,0.8413,0.8545,0.5,5.6391,19.5282,0
2191,0.05,0.9269,0.8545,1.0,5.6035,19.4469,0
2192,0.05,0.8721,0.8638,1.0,5.6617,19.4912,1
2193,0.05,0.8684,0.8592,0.75,5.6371,19.3812,0
2194,0.05,0.8396,0.8592,0.75,5.6323,19.3998,0
2195,0.05,0.5892,0.8545,0.5,5.6284,19.5309,1
2196,0.05,0.8956,0.8545,1.0,5.5201,19.0439,0
2197,0.05,0.6592,0.8545,0.75,5.536,19.132,0
2198,0.05,0.9265,0.8545,1.0,5.5184,19.1521,1
2199,0.05,0.8174,0.8545,0.5,5.584,19.1179,0
2200,0.05,0.8835,0.8592,1.0,5.568,19.091,0
2201,0.05,0.864,0.8545,1.0,5.5875,19.114,0
2202,0.05,0.8314,0.8545,1.0,5.567,19.1093,0
2203,0.05,0.8649,0.8545,0.75,5.5573,19.1946,1
2204,0.05,0.8821,0.8592,1.0,5.658,19.2663,0
2205,0.05,0.9268,0.8545,1.0,5.6379,19.1868,0
2206,0.05,0.8818,0.8545,1.0,5.717,19.5364,0
2207,0.05,0.8892,0.8545,1.0,5.7301,19.4742,0
2208,0.05,0.873,0.8545,1.0,5.6461,19.5226,0
2209,0.05,0.8791,0.8545,0.75,5.677,19.4248,0
2210,0.05,0.8177,0.8545,0.75,5.7651,19.567,0
2211,0.05,0.8853,0.8592,1.0,5.6396,19.5585,0
2212,0.05,0.889,0.8592,0.75,5.7091,19.4838,0
2213,0.05,0.8904,0.8592,0.75,5.5701,19.3532,1
2214,0.05,0.8401,0.8592,1.0,5.5807,19.5077,1
2215,0.05,0.6782,0.8545,0.75,5.6021,19.4031,0
2216,0.05,0.9038,0.8545,1.0,5.5873,19.6676,0
2217,0.05,0.8672,0.8592,0.75,5.6905,19.5311,0
2218,0.05,0.8826,0.8545,0.75,5.6878,19.704,0
2219,0.05,0.8655,0.8545,0.75,5.6313,19.5287,1
2220,0.05,0.6767,0.8545,0.75,5.6373,19.6205,0
2221,0.05,0.8381,0.8545,0.75,5.6467,19.4716,0
2222,0.05,0.8931,0.8545,0.75,5.6069,19.7204,0
2223,0.05,0.838,0.8545,0.75,5.5558,19.6026,1
2224,0.05,0.5366,0.8545,0.5,5.7195,19.5807,1
2225,0.05,0.8879,0.8592,1.0,5.7904,19.5532,0
2226,0.05,0.8734,0.8545,0.75,5.6337,19.6777,0
2227,0.05,0.8124,0.8638,0.75,5.631,19.5912,1
2228,0.05,0.861,0.8545,1.0,5.6086,19.6693,0
2229,0.05,0.9227,0.8545,1.0,5.6248,19.6712,0
2230,0.05,0.908,0.8545,1.0,5.6257,19.6387,0
2231,0.05,0.8755,0.8545,0.75,5.6397,19.7314,0
2232,0.05,0.9073,0.8545,1.0,5.6222,19.652,0
2233,0.05,0.9153,0.8545,1.0,5.6223,19.797,0
2234,0.05,0.9145,0.8592,1.0,5.6094,19.7648,0
2235,0.05,0.8905,0.8545,1.0,5.7078,19.8389,0
2236,0.05,0.8698,0.8545,0.75,5.6305,19.6001,1
2237,0.05,0.8711,0.8545,1.0,5.625,19.6139,0
2238,0.05,0.8916,0.8545,1.0,5.63,19.6502,0
2239,0.05,0.8481,0.8545,0.75,5.6719,19.7688,1
2240,0.05,0.8484,0.8592,0.75,5.6648,19.6982,0
2241,0.05,0.8762,0.8545,1.0,5.6644,19.2843,0
2242,0.05,0.9184,0.8545,1.0,5.6047,19.3492,0
2243,0.05,0.886,0.8545,0.75,5.5907,19.4232,1
2244,0.05,0.8546,0.8592,0.5,5.6408,19.3806,1
2245,0.05,0.7949,0.8545,0.5,5.5909,19.3784,1
2246,0.05,0.8512,0.8545,1.0,5.6869,19.6416,0
2247,0.05,0.7989,0.8545,0.75,5.6484,19.7527,2
2248,0.05,0.925,0.8545,1.0,5.6096,19.7023,0
2249,0.05,0.8502,0.8592,0.75,5.5973,19.7476,0
2250,0.05,0.8845,0.8545,1.0,5.7082,19.6618,0
2251,0.05,0.8482,0.8545,0.5,5.7628,19.8168,0
2252,0.05,0.8824,0.8545,0.5,5.6376,19.8302,1
2253,0.05,0.9184,0.8545,1.0,5.6374,19.7768,0
2254,0.05,0.8718,0.8638,1.0,5.7024,19.7313,0
2255,0.05,0.9001,0.8545,1.0,5.6062,19.8353,0
2256,0.05,0.8549,0.8545,1.0,5.7001,19.8437,0
2257,0.05,0.883,0.8592,1.0,5.6897,19.9787,0
2258,0.05,0.8273,0.8592,1.0,5.6211,19.8286,0
2259,0.05,0.8416,0.8592,0.75,5.7524,19.9999,0
2260,0.05,0.8976,0.8545,1.0,5.7456,19.8308,0
2261,0.05,0.9064,0.8592,1.0,5.6752,19.7576,0
2262,0.05,0.8859,0.8545,1.0,5.6282,19.8429,0
2263,0.05,0.6389,0.8545,0.5,5.658,19.8067,0
2264,0.05,0.885,0.8592,0.75,5.6367,19.9885,0
2265,0.05,0.9064,0.8592,1.0,5.7579,19.881,0
2266,0.05,0.8663,0.8545,1.0,5.6653,19.9053,0
2267,0.05,0.8848,0.8592,0.75,5.7562,19.9815,0
2268,0.05,0.8347,0.8545,0.75,5.7347,19.7432,0
2269,0.05,0.8762,0.8545,1.0,5.6602,19.9024,0
2270,0.05,0.8438,0.8592,0.75,5.7381,19.8961,0
2271,0.05,0.9248,0.8545,1.0,5.6463,19.938,0
2272,0.05,0.8684,0.8545,1.0,5.6984,19.9549,0
2273,0.05,0.858,0.8545,1.0,5.682,19.9076,0
2274,0.05,0.8569,0.8545,0.75,5.718,19.7676,0
2275,0.05,0.8819,0.8545,0.25,5.6072,19.9583,0
2276,0.05,0.6879,0.8545,0.75,5.7301,20.1817,0
2277,0.05,0.8111,0.8545,0.75,5.7879,19.9929,1
2278,0.05,0.8387,0.8545,0.5,5.744,20.1706,0
2279,0.05,0.8989,0.8545,1.0,5.8013,20.0943,0
2280,0.05,0.8648,0.8592,1.0,5.7432,20.1898,0
2281,0.05,0.6248,0.8545,0.25,5.7406,20.2415,0
2282,0.05,0.6464,0.8545,0.5,5.756,20.3196,0
2283,0.05,0.8224,0.8592,0.75,5.7135,20.1313,1
2284,0.05,0.8388,0.8545,0.75,5.8022,20.304,0
2285,0.05,0.8464,0.8592,0.75,5.8119,20.3678,0
2286,0.05,0.8755,0.8545,1.0,5.6987,20.2926,0
2287,0.05,0.8274,0.8545,0.75,5.7047,20.2004,0
2288,0.05,0.8595,0.8545,1.0,5.8302,20.2082,0
2289,0.05,0.8355,0.8545,1.0,5.7641,20.328,1
2290,0.05,0.8574,0.8545,1.0,5.7485,20.143,0
2291,0.05,0.8822,0.8545,1.0,5.7945,20.3075,0
2292,0.05,0.7841,0.8545,0.25,5.7322,20.2086,0
2293,0.05,0.8754,0.8592,0.5,5.7181,20.2797,1
2294,0.05,0.9239,0.8592,0.75,5.8133,20.4856,0
2295,0.05,0.873,0.8545,1.0,5.7289,20.2391,2
2296,0.05,0.7236,0.8545,0.5,5.857,20.259,0
2297,0.05,0.9059,0.8545,1.0,5.7576,20.2329,0
2298,0.05,0.8832,0.8592,0.75,5.7537,20.3317,0
2299,0.05,0.8259,0.8545,0.5,5.7776,20.2872,1
2300,0.05,0.8514,0.8545,1.0,5.8517,20.3568,0
2301,0.05,0.9167,0.8545,1.0,5.7581,20.3882,0
2302,0.05,0.8544,0.8545,0.75,5.7377,20.3633,0
2303,0.05,0.8498,0.8592,1.0,5.7523,20.3406,0
2304,0.05,0.8691,0.8545,0.75,5.7243,20.3342,0
2305,0.05,0.8688,0.8592,0.75,5.6876,20.3226,0
2306,0.05,0.8209,0.8592,0.5,5.823,20.5148,0
2307,0.05,0.8874,0.8592,1.0,5.8274,20.4153,0
2308,0.05,0.8939,0.8545,0.5,5.7767,20.5998,0
2309,0.05,0.8452,0.8545,0.75,5.8386,20.5911,1
2310,0.05,0.8996,0.8592,1.0,5.85,20.4067,0
2311,0.05,0.8013,0.8545,0.75,5.7973,20.574,0
2312,0.05,0.6914,0.8545,0.75,5.8078,20.4122,1
2313,0.05,0.7868,0.8592,0.75,5.8302,20.4671,0
2314,0.05,0.8625,0.8545,1.0,5.8757,20.4644,0
2315,0.05,0.6792,0.8592,0.75,5.7365,20.4785,0
2316,0.05,0.8493,0.8545,0.75,5.8298,20.2016,0
2317,0.05,0.8646,0.8545,0.75,5.8034,20.4323,0
2318,0.05,0.8792,0.8545,1.0,5.7473,20.5514,0
2319,0.05,0.869,0.8545,1.0,5.7857,20.3635,0
2320,0.05,0.8597,0.8592,0.75,5.8605,20.3932,0
2321,0.05,0.8688,0.8545,0.75,5.8482,20.5896,1
2322,0.05,0.8706,0.8592,1.0,5.9087,20.5213,0
2323,0.05,0.9121,0.8545,1.0,5.7378,20.6223,0
2324,0.05,0.8368,0.8545,0.75,5.8701,20.5212,0
2325,0.05,0.8687,0.8638,1.0,5.7487,20.4727,0
2326,0.05,0.8425,0.8545,0.75,5.9411,20.4702,0
2327,0.05,0.8833,0.8592,0.75,5.8218,20.4281,0
2328,0.05,0.9042,0.8592,1.0,5.8527,20.4396,0
2329,0.05,0.8311,0.8545,1.0,5.8748,20.2689,0
2330,0.05,0.878,0.8545,0.25,5.7711,20.518,1
2331,0.05,0.8804,0.8592,0.75,5.7582,20.6835,0
2332,0.05,0.8599,0.8545,1.0,5.8626,20.77,0
2333,0.05,0.8513,0.8592,0.75,5.8088,20.6747,0
2334,0.05,0.7821,0.8545,0.75,5.7685,20.691,0
2335,0.05,0.8721,0.8545,0.75,5.8495,20.7274,0
2336,0.05,0.851,0.8592,1.0,5.7568,20.5795,1
2337,0.05,0.8798,0.8545,0.75,5.856,20.5598,0
2338,0.05,0.868,0.8545,1.0,5.8668,20.5416,0
2339,0.05,0.8754,0.8545,1.0,5.772,20.6156,0
2340,0.05,0.8794,0.8545,1.0,5.8037,20.3915,0
2341,0.05,0.8831,0.8592,1.0,5.7033,20.7976,0
2342,0.05,0.7806,0.8592,0.5,5.9033,20.7166,0
2343,0.05,0.8758,0.8545,1.0,5.8375,20.7106,0
2344,0.05,0.8037,0.8545,0.5,5.9092,20.7132,1
2345,0.05,0.8799,0.8545,1.0,5.9242,20.7984,0
2346,0.05,0.8189,0.8545,0.75,5.8462,20.9549,0
2347,0.05,0.8265,0.8545,0.5,5.9485,20.801,2
2348,0.05,0.8963,0.8545,1.0,5.8853,20.9314,0
2349,0.05,0.8908,0.8545,1.0,5.8715,20.8232,0
2350,0.05,0.8602,0.8545,1.0,5.8438,20.8614,0
2351,0.05,0.9136,0.8545,1.0,5.873,20.7165,0
2352,0.05,0.8579,0.8545,0.75,5.7923,20.6232,0
2353,0.05,0.9217,0.8545,1.0,5.8844,20.7095,1
2354,0.05,0.8421,0.8545,0.75,5.7913,20.7112,0
2355,0.05,0.6667,0.8592,0.75,5.817,20.7222,0
2356,0.05,0.8555,0.8545,0.75,5.7198,20.618,0
2357,0.05,0.8261,0.8592,1.0,5.8569,20.5712,0
2358,0.05,0.9102,0.8545,0.5,5.8241,20.5365,0
2359,0.05,0.9182,0.8545,1.0,5.7975,20.5993,0
2360,0.05,0.8441,0.8545,0.5,5.8444,20.501,0
2361,0.05,0.8271,0.8592,0.75,5.7522,20.6098,0
2362,0.05,0.9252,0.8545,1.0,5.7857,20.6026,0
2363,0.05,0.7788,0.8545,0.5,5.8427,20.729,0
2364,0.05,0.864,0.8592,1.0,5.8438,20.5606,0
2365,0.05,0.9138,0.8545,1.0,5.7765,20.6374,0
2366,0.05,0.9112,0.8592,1.0,5.8049,20.3494,0
2367,0.05,0.8221,0.8545,0.5,5.7612,20.3252,0
2368,0.05,0.8907,0.8545,1.0,5.8086,20.511,0
2369,0.05,0.7329,0.8545,0.5,5.7732,20.3046,1
2370,0.05,0.823,0.8545,0.75,5.816,20.1619,0
2371,0.05,0.6734,0.8592,0.75,5.7931,20.2367,0
2372,0.05,0.8983,0.8545,1.0,5.8042,20.3697,0
2373,0.05,0.9119,0.8592,1.0,5.8538,20.1449,0
2374,0.05,0.9102,0.8592,1.0,5.763,20.2603,0
2375,0.05,0.8566,0.8592,0.75,5.6881,20.2383,0
2376,0.05,0.9385,0.8545,1.0,5.7433,19.9293,0
2377,0.05,0.8452,0.8545,1.0,5.6445,19.9742,0
2378,0.05,0.84,0.8545,0.75,5.6507,19.9455,0
2379,0.05,0.812,0.8545,0.75,5.629,20.0018,2
2380,0.05,0.866,0.8545,0.75,5.8039,19.8797,0
2381,0.05,0.9009,0.8545,1.0,5.7493,19.919,0
2382,0.05,0.9127,0.8592,0.5,5.7621,19.9742,0
2383,0.05,0.8857,0.8545,1.0,5.7701,20.0126,0
2384,0.05,0.9434,0.8545,1.0,5.7444,19.9629,0
2385,0.05,0.8648,0.8545,0.75,5.6096,19.8605,0
2386,0.05,0.8612,0.8685,1.0,5.6634,20.317,0
2387,0.05,0.9115,0.8545,1.0,5.7325,20.2547,0
2388,0.05,0.8784,0.8545,1.0,5.77,20.2201,1
2389,0.05,0.8237,0.8545,0.5,5.715,20.1011,0
2390,0.05,0.8032,0.8545,0.25,5.7812,20.2181,0
2391,0.05,0.8722,0.8592,0.75,5.5986,19.982,0
2392,0.05,0.9021,0.8545,1.0,5.6733,19.9342,0
2393,0.05,0.9099,0.8545,1.0,5.6891,19.956,0
2394,0.05,0.8986,0.8545,1.0,5.7517,19.9806,1
2395,0.05,0.7527,0.8592,0.75,5.653,19.9645,1
2396,0.05,0.8172,0.8545,0.75,5.7021,20.1679,0
2397,0.05,0.8225,0.8592,0.75,5.6943,20.15,2
2398,0.05,0.7336,0.8545,0.25,5.6408,19.9748,1
2399,0.05,0.8857,0.8545,1.0,5.7217,20.0113,0
2400,0.05,0.831,0.8545,0.5,5.7103,20.2379,0
2401,0.05,0.6951,0.8545,0.5,5.7673,20.2325,0
2402,0.05,0.7846,0.8545,0.5,5.8084,20.2095,0
2403,0.05,0.8235,0.8545,0.75,5.6463,20.2261,0
2404,0.05,0.9195,0.8592,0.75,5.7559,20.1289,0
2405,0.05,0.8636,0.8545,1.0,5.7305,20.2045,0
2406,0.05,0.8963,0.8545,1.0,5.8396,20.2402,0
2407,0.05,0.6834,0.8545,0.75,5.7859,20.3251,0
2408,0.05,0.9081,0.8592,1.0,5.7167,20.3595,1
2409,0.05,0.8824,0.8638,1.0,5.6933,20.276,0
2410,0.05,0.689,0.8545,0.5,5.7559,20.2139,0
2411,0.05,0.8993,0.8592,0.75,5.7181,20.4395,0
2412,0.05,0.8045,0.8545,0.75,5.7209,20.5139,0
2413,0.05,0.8521,0.8592,0.75,5.8025,20.3524,0
2414,0.05,0.9119,0.8545,1.0,5.7619,20.3697,0
2415,0.05,0.8386,0.8592,0.75,5.8014,20.364,0
2416,0.05,0.8533,0.8545,0.75,5.7571,20.5869,0
2417,0.05,0.834,0.8592,0.5,5.8076,20.541,0
2418,0.05,0.5385,0.8545,0.5,5.7783,20.5032,0
2419,0.05,0.8289,0.8122,0.0,5.8106,20.5393,0
2420,0.05,0.8542,0.8638,0.75,5.7975,20.5761,0
2421,0.05,0.789,0.8545,0.5,5.7924,20.4599,0
2422,0.05,0.8755,0.8545,1.0,5.7786,20.6269,0
2423,0.05,0.9015,0.8545,0.5,5.8,20.4793,0
2424,0.05,0.805,0.8592,1.0,5.7548,20.4189,0
2425,0.05,0.841,0.8545,0.5,5.7866,20.4327,0
2426,0.05,0.9148,0.8592,0.75,5.8055,20.6322,0
2427,0.05,0.8392,0.8545,0.75,5.8119,20.5825,0
2428,0.05,0.8274,0.8545,0.75,5.7888,20.4836,0
2429,0.05,0.8736,0.8545,1.0,5.8855,20.4125,0
2430,0.05,0.856,0.8545,0.75,5.8331,20.4542,0
2431,0.05,0.9288,0.8638,0.75,5.7805,20.4714,0
2432,0.05,0.8676,0.8545,1.0,5.7403,20.4747,0
2433,0.05,0.878,0.8592,1.0,5.8404,20.4732,0
2434,0.05,0.8374,0.8545,0.5,5.8104,20.3842,0
2435,0.05,0.8005,0.8545,0.5,5.7724,20.3785,0
2436,0.05,0.8932,0.8592,1.0,5.8006,20.6079,1
2437,0.05,0.6886,0.8545,0.75,5.7394,20.4553,0
2438,0.05,0.9012,0.8545,1.0,5.7933,20.4755,1
2439,0.05,0.8618,0.8545,1.0,5.7115,20.4728,1
2440,0.05,0.8858,0.8545,1.0,5.7877,20.3764,0
2441,0.05,0.8088,0.8545,0.75,5.7626,20.3711,0
2442,0.05,0.8419,0.8592,1.0,5.6701,20.5195,0
2443,0.05,0.8581,0.8592,0.75,5.7149,20.4716,2
2444,0.05,0.827,0.8592,0.5,5.6983,20.3639,0
2445,0.05,0.8937,0.8545,1.0,5.7412,20.418,0
2446,0.05,0.8115,0.8592,0.5,5.73,20.4186,0
2447,0.05,0.8314,0.8545,0.75,5.7122,20.5358,0
2448,0.05,0.612,0.8592,0.5,5.7762,20.3373,0
2449,0.05,0.8814,0.8545,0.75,5.8388,20.3421,0
2450,0.05,0.7794,0.8545,0.5,5.7537,20.5799,1
2451,0.05,0.872,0.8545,0.5,5.686,20.0975,0
2452,0.05,0.6743,0.8592,0.75,5.7716,19.9999,1
2453,0.05,0.8692,0.8545,0.75,5.6887,19.9503,1
2454,0.05,0.8437,0.8545,0.75,5.6552,20.1011,0
2455,0.05,0.702,0.8545,0.75,5.7338,20.0533,0
2456,0.05,0.8293,0.8545,1.0,5.6982,19.8844,0
2457,0.05,0.822,0.8545,0.25,5.7862,19.9152,0
2458,0.05,0.8519,0.8545,0.75,5.7132,19.9944,0
2459,0.05,0.8362,0.8545,1.0,5.7645,19.9585,0
2460,0.05,0.7288,0.8545,0.75,5.7734,20.0308,0
2461,0.05,0.8182,0.8545,1.0,5.651,20.0478,0
2462,0.05,0.8701,0.8592,0.75,5.6947,20.0476,0
2463,0.05,0.8365,0.8545,0.75,5.5897,20.0371,1
2464,0.05,0.9005,0.8545,0.75,5.6862,19.9527,0
2465,0.05,0.8682,0.8545,0.75,5.8014,19.9719,0
2466,0.05,0.9481,0.8545,1.0,5.6741,19.8248,0
2467,0.05,0.9129,0.8545,1.0,5.7079,19.8659,0
2468,0.05,0.8517,0.8545,0.75,5.635,20.0203,0
2469,0.05,0.8109,0.8545,1.0,5.5863,19.9382,0
2470,0.05,0.865,0.8545,0.75,5.6287,19.8306,0
2471,0.05,0.8734,0.8592,1.0,5.6462,19.8697,0
2472,0.05,0.9132,0.8545,1.0,5.5999,19.9861,0
2473,0.05,0.8779,0.8545,1.0,5.602,19.8546,0
2474,0.05,0.9408,0.8545,1.0,5.6164,19.921,0
2475,0.05,0.771,0.8545,1.0,5.6614,19.9184,0
2476,0.05,0.8987,0.8545,1.0,5.5848,19.8963,1
2477,0.05,0.8978,0.8545,1.0,5.6713,19.7767,0
2478,0.05,0.8329,0.8545,0.75,5.6072,19.8682,0
2479,0.05,0.8495,0.8592,1.0,5.6571,19.8893,0
2480,0.05,0.879,0.8592,1.0,5.6078,19.6685,1
2481,0.05,0.891,0.8545,1.0,5.7104,19.7704,0
2482,0.05,0.8393,0.8545,0.75,5.5651,19.8595,1
2483,0.05,0.9286,0.8545,0.25,5.6732,19.7565,0
2484,0.05,0.9075,0.8592,0.75,5.7613,19.7072,0
2485,0.05,0.8928,0.8545,1.0,5.7053,19.7654,0
2486,0.05,0.8936,0.8545,1.0,5.699,19.9913,0
2487,0.05,0.9184,0.8545,0.5,5.6883,20.053,0
2488,0.05,0.8936,0.8545,0.75,5.681,20.0479,1
2489,0.05,0.879,0.8592,1.0,5.6279,20.1155,0
2490,0.05,0.8763,0.8545,1.0,5.7008,20.107,0
2491,0.05,0.8943,0.8592,1.0,5.6118,20.1107,0
2492,0.05,0.8992,0.8592,0.75,5.7476,20.0752,0
2493,0.05,0.624,0.8545,0.5,5.7295,20.0663,0
2494,0.05,0.8786,0.8545,1.0,5.7212,20.016,0
2495,0.05,0.8571,0.8545,0.75,5.7162,20.1381,0
2496,0.05,0.8329,0.8592,0.75,5.6614,20.0409,0
2497,0.05,0.8451,0.8545,0.75,5.655,20.1248,0
2498,0.05,0.7865,0.8592,0.5,5.6219,20.1059,0
2499,0.05,0.8928,0.8545,0.75,5.6487,20.0172,0
2500,0.05,0.9119,0.8545,1.0,5.6926,20.1278,1
2501,0.05,0.914,0.8545,1.0,5.581,20.0522,0
2502,0.05,0.9091,0.8592,0.5,5.6661,19.9589,0
2503,0.05,0.8884,0.8545,1.0,5.6439,19.8353,0
2504,0.05,0.886,0.8545,1.0,5.6736,19.9384,0
2505,0.05,0.6634,0.8545,0.75,5.6295,19.8416,0
2506,0.05,0.76,0.8545,0.75,5.6233,19.9814,1
2507,0.05,0.8508,0.8545,1.0,5.5503,20.1194,0
2508,0.05,0.9341,0.8545,1.0,5.6865,19.9681,0
2509,0.05,0.8669,0.8545,0.75,5.7222,20.0507,0
2510,0.05,0.854,0.8545,0.5,5.6874,20.0532,0
2511,0.05,0.8478,0.8545,0.75,5.5551,19.9272,0
2512,0.05,0.8222,0.8592,0.75,5.6596,20.1359,0
2513,0.05,0.7587,0.8592,0.75,5.7467,19.9541,0
2514,0.05,0.9054,0.8545,1.0,5.6763,20.0672,0
2515,0.05,0.8348,0.8638,0.75,5.6946,20.0961,0
2516,0.05,0.9099,0.8545,1.0,5.5402,19.9853,0
2517,0.05,0.8128,0.8545,0.5,5.628,19.8538,0
2518,0.05,0.8872,0.8592,1.0,5.6131,19.9896,0
2519,0.05,0.9193,0.8545,1.0,5.6367,19.9293,1
2520,0.05,0.9202,0.8592,1.0,5.7086,19.8586,0
2521,0.05,0.8217,0.8545,0.5,5.6721,19.8473,0
2522,0.05,0.8386,0.8592,0.75,5.6049,19.8211,0
2523,0.05,0.846,0.8545,1.0,5.5997,19.8268,0
2524,0.05,0.7276,0.8545,0.75,5.6392,19.9113,0
2525,0.05,0.5816,0.8545,0.25,5.6176,19.9028,0
2526,0.05,0.6412,0.8545,0.25,5.6014,19.9319,0
2527,0.05,0.9016,0.8592,1.0,5.6894,19.9902,1
2528,0.05,0.8627,0.8545,0.5,5.6366,20.0066,0
2529,0.05,0.9234,0.8545,0.75,5.633,19.9781,0
2530,0.05,0.8796,0.8545,1.0,5.6022,19.9996,0
2531,0.05,0.8745,0.8545,1.0,5.7753,20.2567,0
2532,0.05,0.9308,0.8545,1.0,5.7444,20.2625,0
2533,0.05,0.8931,0.8545,1.0,5.6725,20.3187,0
2534,0.05,0.8807,0.8592,1.0,5.6532,20.3537,0
2535,0.05,0.6146,0.8545,0.5,5.6645,20.3789,0
2536,0.05,0.8874,0.8545,1.0,5.6223,20.3059,0
2537,0.05,0.8116,0.8545,0.75,5.7546,20.1472,0
2538,0.05,0.8644,0.8545,1.0,5.7543,20.2271,0
2539,0.05,0.8951,0.8592,1.0,5.7618,20.2734,0
2540,0.05,0.8748,0.8592,1.0,5.6602,20.1578,0
2541,0.05,0.8554,0.8545,0.5,5.6742,20.0617,0
2542,0.05,0.8821,0.8545,1.0,5.5929,20.0644,0
2543,0.05,0.8715,0.8545,1.0,5.7593,20.0536,0
2544,0.05,0.8451,0.8592,0.75,5.6531,20.2106,0
2545,0.05,0.8385,0.8592,0.75,5.7415,20.1065,0
2546,0.05,0.8252,0.8545,0.75,5.6734,20.1417,0
2547,0.05,0.8776,0.8545,0.75,5.6874,20.0924,0
2548,0.05,0.8866,0.8545,1.0,5.6411,20.1683,0
2549,0.05,0.723,0.8545,0.75,5.7281,20.0524,0
2550,0.05,0.8709,0.8592,1.0,5.6762,20.1215,0
2551,0.05,0.8498,0.8545,0.75,5.7424,19.9425,0
2552,0.05,0.8994,0.8545,1.0,5.647,19.867,0
2553,0.05,0.8218,0.8592,0.75,5.6962,19.9264,0
2554,0.05,0.8687,0.8592,0.75,5.6463,20.0483,0
2555,0.05,0.9084,0.8545,0.5,5.6542,19.9109,0
2556,0.05,0.8523,0.8592,1.0,5.6916,20.0237,0
2557,0.05,0.8845,0.8592,1.0,5.6529,20.2482,0
2558,0.05,0.8304,0.8545,0.25,5.6502,19.8908,0
2559,0.05,0.8858,0.8545,0.25,5.7189,20.1136,0
2560,0.05,0.8178,0.8638,0.75,5.6643,20.0125,0
2561,0.05,0.8466,0.8592,0.75,5.6995,20.1403,0
2562,0.05,0.8681,0.8545,0.75,5.6406,20.2971,0
2563,0.05,0.8315,0.8545,0.75,5.7464,20.1403,0
2564,0.05,0.9402,0.8545,1.0,5.6959,20.1329,0
2565,0.05,0.9233,0.8545,1.0,5.7736,20.1318,0
2566,0.05,0.6506,0.8592,0.5,5.6523,20.4195,0
2567,0.05,0.8667,0.8545,0.75,5.7693,20.3431,0
2568,0.05,0.6622,0.8545,0.5,5.6923,20.3854,0
2569,0.05,0.9268,0.8545,1.0,5.7417,20.3895,0
2570,0.05,0.9198,0.8545,0.5,5.6806,20.3421,0
2571,0.05,0.8696,0.8638,1.0,5.7003,20.2692,0
2572,0.05,0.8071,0.8545,0.5,5.6812,20.3265,0
2573,0.05,0.9102,0.8545,1.0,5.7655,20.3572,0
2574,0.05,0.8278,0.8545,0.75,5.6757,20.3283,0
2575,0.05,0.9209,0.8545,1.0,5.7751,20.4059,0
2576,0.05,0.8435,0.8545,1.0,5.7801,20.6021,0
2577,0.05,0.9343,0.8545,1.0,5.774,20.6007,0
2578,0.05,0.9084,0.8545,1.0,5.7507,20.6258,0
2579,0.05,0.8371,0.8545,0.75,5.8165,20.6028,0
2580,0.05,0.9046,0.8592,0.75,5.7967,20.5288,0
